date,day_of_week,channel,spend,revenue,roas,impressions,clicks,conversions,new_customers,ctr,cpc,cpa,aov,source_row,record_id,expected_at_reported_roas,revenue_difference,explanation
2025-06-25,Wed,YouTube,248172.64,350519.04,1.41,1157694,28525,226,133,2.46,8.7,1098.11,1550.97,9064,2025-06-25|YouTube,349923.42,595.62,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,Instagram Reels,63718.1,149712.05,2.35,1016047,40174,91,46,3.95,1.59,700.2,1645.19,9065,2025-06-25|Instagram Reels,149737.54,-25.49,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,Email,61341.27,401613.56,6.55,827974,36457,316,170,4.4,1.68,194.12,1270.93,9066,2025-06-25|Email,401785.32,-171.76,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,SMS,36926.21,190583.56,5.16,381530,5968,149,102,1.56,6.19,247.83,1279.08,9067,2025-06-25|SMS,190539.24,44.32,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,Influencer,347619.67,463446.54,1.33,9807822,260768,264,190,2.66,1.33,1316.74,1755.48,9068,2025-06-25|Influencer,462334.16,1112.38,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,Affiliate,63724.81,280108.77,4.4,1714292,30624,347,253,1.79,2.08,183.64,807.23,9069,2025-06-25|Affiliate,280389.16,-280.39,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-25,Wed,Organic Social,439998.14,1422953.98,3.23,7773807,229060,1579,1168,2.95,1.92,278.66,901.17,9070,2025-06-25|Organic Social,1421193.99,1759.99,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Meta Ads,395027.33,349204.16,0.88,3595023,130892,551,176,3.64,3.02,716.93,633.76,9071,2025-06-26|Meta Ads,347624.05,1580.11,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Google Search,20548.22,63976.88,3.11,164980,4932,59,41,2.99,4.17,348.27,1084.35,9072,2025-06-26|Google Search,63904.96,71.92,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Google Display,379605.19,187524.96,0.49,4897393,122573,188,120,2.5,3.1,2019.18,997.47,9073,2025-06-26|Google Display,186006.54,1518.42,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,YouTube,106264.29,107751.99,1.01,641354,21748,85,68,3.39,4.89,1250.17,1267.67,9074,2025-06-26|YouTube,107326.93,425.06,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Instagram Reels,387990.38,1041560.18,2.68,1462303,58459,792,435,4,6.64,489.89,1315.1,9075,2025-06-26|Instagram Reels,1039814.22,1745.96,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Email,44260.28,338325.58,7.64,601330,27394,498,358,4.56,1.62,88.88,679.37,9076,2025-06-26|Email,338148.54,177.04,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,SMS,17016.89,61277.82,3.6,199925,10907,36,15,5.46,1.56,472.69,1702.16,9077,2025-06-26|SMS,61260.80,17.02,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Influencer,135613.79,379040.54,2.79,2927900,163243,283,87,5.58,0.83,479.2,1339.37,9078,2025-06-26|Influencer,378362.47,678.07,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Affiliate,44000.01,107250.02,2.44,518307,8662,121,64,1.67,5.08,363.64,886.36,9079,2025-06-26|Affiliate,107360.02,-110.00,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-26,Thu,Organic Social,387557.95,700317.22,1.81,2058600,11049,834,625,0.54,35.08,464.7,839.71,9080,2025-06-26|Organic Social,701479.89,-1162.67,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Meta Ads,445506.48,396990.82,0.89,4291455,202912,217,73,4.73,2.2,2053.03,1829.45,9081,2025-06-27|Meta Ads,396500.77,490.05,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Google Search,436229.56,1291850.22,2.96,6561111,389945,856,428,5.94,1.12,509.61,1509.17,9082,2025-06-27|Google Search,1291239.50,610.72,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Google Display,486102.07,218211.22,0.45,13202768,396194,316,218,3,1.23,1538.3,690.54,9083,2025-06-27|Google Display,218745.93,-534.71,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,YouTube,169422.44,278106.94,1.64,2073545,15967,273,163,0.77,10.61,620.6,1018.71,9084,2025-06-27|YouTube,277852.80,254.14,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Instagram Reels,22066.43,42875.07,1.94,120380,3372,38,17,2.8,6.54,580.7,1128.29,9085,2025-06-27|Instagram Reels,42808.87,66.20,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Email,70658.49,445480.58,6.3,559375,18173,229,169,3.25,3.89,308.55,1945.33,9086,2025-06-27|Email,445148.49,332.09,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,SMS,11231.14,29873.71,2.66,151216,6509,16,10,4.3,1.73,701.95,1867.11,9087,2025-06-27|SMS,29874.83,-1.12,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Influencer,446834.05,1317266.78,2.95,8091552,415042,1220,573,5.13,1.08,366.26,1079.73,9088,2025-06-27|Influencer,1318160.45,-893.67,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Affiliate,181649.73,794735.73,4.38,4662370,196218,526,273,4.21,0.93,345.34,1510.9,9089,2025-06-27|Affiliate,795625.82,-890.09,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-27,Fri,Organic Social,300034.93,788011.74,2.63,2818489,24734,424,148,0.88,12.13,707.63,1858.52,9090,2025-06-27|Organic Social,789091.87,-1080.13,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Meta Ads,496402.94,510947.55,1.03,10130021,297290,729,400,2.93,1.67,680.94,700.89,9091,2025-06-28|Meta Ads,511295.03,-347.48,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Google Search,184746.79,210389.64,1.14,3590103,208919,123,39,5.82,0.88,1502.01,1710.48,9092,2025-06-28|Google Search,210611.34,-221.70,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Google Display,468594.78,519952.77,1.11,6392572,190754,339,237,2.98,2.46,1382.29,1533.78,9093,2025-06-28|Google Display,520140.21,-187.44,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,YouTube,200348.17,368560.49,1.84,5804361,251045,205,75,4.33,0.8,977.31,1797.86,9094,2025-06-28|YouTube,368640.63,-80.14,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Instagram Reels,140208.99,406339.67,2.9,2302319,23504,216,153,1.02,5.97,649.12,1881.2,9095,2025-06-28|Instagram Reels,406606.07,-266.40,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Email,27577.69,172528.79,6.26,99651,5355,155,108,5.37,5.15,177.92,1113.09,9096,2025-06-28|Email,172636.34,-107.55,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,SMS,10737.47,28688.37,2.67,209130,5692,18,13,2.72,1.89,596.53,1593.8,9097,2025-06-28|SMS,28669.04,19.33,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Influencer,126467.56,220647.95,1.74,1727153,76618,387,216,4.44,1.65,326.79,570.15,9098,2025-06-28|Influencer,220053.55,594.40,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Affiliate,175898.56,698528.36,3.97,2513099,23398,762,434,0.93,7.52,230.84,916.7,9099,2025-06-28|Affiliate,698317.28,211.08,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-28,Sat,Organic Social,357056.06,1092127.37,3.06,1271330,73353,717,573,5.77,4.87,497.99,1523.19,9100,2025-06-28|Organic Social,1092591.54,-464.17,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Meta Ads,172149.36,333763.18,1.94,1947914,20008,624,255,1.03,8.6,275.88,534.88,9101,2025-06-29|Meta Ads,333969.76,-206.58,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Google Search,332470.35,654434.64,1.97,3054568,115712,1096,624,3.79,2.87,303.35,597.11,9102,2025-06-29|Google Search,654966.59,-531.95,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Google Display,391050.9,489048.26,1.25,2339448,79904,519,352,3.42,4.89,753.47,942.29,9103,2025-06-29|Google Display,488813.63,234.64,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,YouTube,294394.72,642663.67,2.18,8217531,74716,482,274,0.91,3.94,610.78,1333.33,9104,2025-06-29|YouTube,641780.49,883.18,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Instagram Reels,375062.1,1179570.3,3.14,1286488,56691,604,326,4.41,6.62,620.96,1952.93,9105,2025-06-29|Instagram Reels,1177694.99,1875.31,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Email,74903.67,644635.96,8.61,602215,10358,500,390,1.72,7.23,149.81,1289.27,9106,2025-06-29|Email,644920.60,-284.64,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,SMS,25799.83,64721.45,2.51,544338,2883,69,20,0.53,8.95,373.91,937.99,9107,2025-06-29|SMS,64757.57,-36.12,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Influencer,27453.14,56273.45,2.05,559187,25830,46,32,4.62,1.06,596.81,1223.34,9108,2025-06-29|Influencer,56278.94,-5.49,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Affiliate,473337.62,2056083.95,4.34,5418953,315286,1720,1204,5.82,1.5,275.2,1195.4,9109,2025-06-29|Affiliate,2054285.27,1798.68,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-29,Sun,Organic Social,119223.4,277909.75,2.33,2943702,17899,317,215,0.61,6.66,376.1,876.69,9110,2025-06-29|Organic Social,277790.52,119.23,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Meta Ads,8925.61,15198.53,1.7,256298,2263,24,8,0.88,3.94,371.9,633.27,9111,2025-06-30|Meta Ads,15173.54,24.99,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Google Search,400679.63,1139773.28,2.84,2742424,27156,1709,803,0.99,14.75,234.45,666.92,9112,2025-06-30|Google Search,1137930.15,1843.13,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Google Display,41072.49,45541.18,1.11,961765,45491,47,36,4.73,0.9,873.88,968.96,9113,2025-06-30|Google Display,45590.46,-49.28,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,YouTube,88597.67,109347.24,1.23,792759,22856,87,33,2.88,3.88,1018.36,1256.86,9114,2025-06-30|YouTube,108975.13,372.11,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Instagram Reels,401985.97,458987.58,1.14,4185269,138446,345,165,3.31,2.9,1165.18,1330.4,9115,2025-06-30|Instagram Reels,458264.01,723.57,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Email,42920.91,305090.41,7.11,569079,31444,171,59,5.53,1.36,251,1784.15,9116,2025-06-30|Email,305167.67,-77.26,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,SMS,23230.85,80801.54,3.48,406793,19646,58,32,4.83,1.18,400.53,1393.13,9117,2025-06-30|SMS,80843.36,-41.82,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Influencer,455333.46,886534.25,1.95,11503140,295246,876,367,2.57,1.54,519.79,1012.03,9118,2025-06-30|Influencer,887900.25,-1366.00,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Affiliate,327850.16,1432442.92,4.37,9486132,388803,822,583,4.1,0.84,398.84,1742.63,9119,2025-06-30|Affiliate,1432705.20,-262.28,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-06-30,Mon,Organic Social,56559.72,169475.55,3,197634,8321,172,79,4.21,6.8,328.84,985.32,9120,2025-06-30|Organic Social,169679.16,-203.61,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
2025-07-01,Tue,Meta Ads,262185.86,474136.91,1.81,3226366,121294,436,235,3.76,2.16,601.34,1087.47,9121,2025-07-01|Meta Ads,474556.41,-419.50,"Reported ROAS has two decimals. Spend × reported ROAS can differ from recorded revenue; this is a rounding diagnostic, not an invoice overcharge."
